psi0,nu,N,chitc,href,id,col0,col1,col2,col3,col4,col5
-0.125486,0.3462,0.2647,2.6213,64.0719,1,5.185516e-01,4.577713e-01,6.045000e-01,4.383732e-01,4.536016e-01,9.330000e-01
-0.050993,0.2789,0.1654,2.6798,19.0166,1,5.173461e-01,3.660697e-01,5.970000e-01,1.904837e-01,2.270703e-01,4.110000e+00
-0.001987,0.3157,0.4871,4.8462,115.1547,1,5.610552e-01,5.171799e-01,6.345000e-01,4.195910e-01,4.900109e-01,1.603500e+00
-0.091672,0.1436,0.4092,1.4927,37.7972,1,5.469301e-01,4.803506e-01,1.180500e+00,4.105445e-01,4.595149e-01,2.976000e+00
-0.043692,0.3418,0.1822,1.2437,23.9958,1,5.158378e-01,3.530609e-01,4.365000e-01,1.233451e-01,1.502913e-01,4.816500e+00
-0.042549,0.1675,0.4459,1.8147,50.3498,1,5.567959e-01,5.001271e-01,1.072500e+00,4.104693e-01,4.729057e-01,2.994000e+00
0.015216,0.1585,0.4040,3.3099,36.8434,1,5.473041e-01,4.464476e-01,9.450000e-01,2.480275e-01,3.052154e-01,9.138000e+00
-0.067838,0.3148,0.4391,1.1077,23.6025,1,5.192257e-01,3.548765e-01,5.040000e-01,1.476336e-01,1.751791e-01,4.855500e+00
0.009997,0.1493,0.5299,3.3419,72.7177,1,5.828076e-01,5.556898e-01,1.095000e+00,4.036733e-01,4.961122e-01,5.707500e+00
0.025336,0.3183,0.5202,1.7515,50.6386,1,5.335816e-01,3.983886e-01,5.070000e-01,1.481706e-01,1.834909e-01,1.045650e+01
-0.020649,0.1126,0.1194,2.6119,19.6412,1,5.335001e-01,4.139997e-01,1.074000e+00,2.484687e-01,3.010165e-01,6.907500e+00
-0.007147,0.2959,0.1467,2.9931,131.9741,1,5.712597e-01,5.629098e-01,7.215000e-01,4.567698e-01,5.451548e-01,1.635000e+00
0.011190,0.1848,0.1326,1.3262,21.5380,1,5.296927e-01,3.886913e-01,8.160000e-01,1.492954e-01,1.843875e-01,1.265550e+01
-0.092149,0.2857,0.2602,4.2723,16.7317,1,5.140926e-01,3.636997e-01,6.510000e-01,2.860111e-01,3.062891e-01,2.350500e+00
-0.044222,0.1305,0.5296,1.6128,24.5772,1,5.403974e-01,4.193276e-01,1.057500e+00,2.791348e-01,3.258789e-01,5.895000e+00
0.006667,0.1472,0.4526,2.1112,65.1850,1,5.775577e-01,5.371883e-01,1.078500e+00,3.846762e-01,4.715041e-01,5.637000e+00
0.019669,0.2492,0.1689,5.6299,56.6176,1,5.475412e-01,4.464283e-01,7.020000e-01,2.371502e-01,2.937811e-01,9.114000e+00
-0.078198,0.2214,0.1378,1.5049,21.0178,1,5.256752e-01,3.877736e-01,7.455000e-01,2.135607e-01,2.571238e-01,5.031000e+00
-0.118470,0.3320,0.3597,1.6669,14.2220,1,5.104406e-01,3.282317e-01,4.695000e-01,1.427229e-01,1.629284e-01,4.026000e+00
-0.141274,0.1906,0.2274,1.1462,13.1296,1,5.198012e-01,3.636545e-01,8.235000e-01,1.854895e-01,2.194557e-01,6.469500e+00
0.012340,0.2661,0.1924,4.0311,16.1725,1,5.138997e-01,3.567709e-01,6.045000e-01,1.301193e-01,1.591304e-01,7.708500e+00
-0.152369,0.2521,0.5778,2.8810,20.0362,1,5.082210e-01,3.680317e-01,1.015500e+00,4.255265e-01,3.644642e-01,1.683000e+00
-0.076742,0.3490,0.4569,2.9680,50.5751,1,5.279357e-01,3.988846e-01,5.085000e-01,3.369412e-01,3.585542e-01,1.426500e+00
-0.064872,0.2143,0.2834,1.3436,48.1512,1,5.499623e-01,4.685818e-01,8.520000e-01,3.518843e-01,4.148390e-01,3.099000e+00
-0.021387,0.2398,0.3296,4.9286,52.8829,1,5.405251e-01,4.826053e-01,8.745000e-01,4.177980e-01,4.668830e-01,1.926000e+00
-0.131900,0.1736,0.1880,2.0635,17.7777,1,5.249271e-01,4.037753e-01,9.540000e-01,3.000833e-01,3.425532e-01,3.702000e+00
-0.092643,0.1039,0.2408,5.9497,6.3199,1,5.080019e-01,3.630519e-01,1.339500e+00,3.275210e-01,3.319378e-01,4.033500e+00
-0.157351,0.1508,0.3739,1.5643,25.3232,1,5.325696e-01,4.382283e-01,1.161000e+00,3.886931e-01,4.173201e-01,2.907000e+00
-0.037358,0.3017,0.2421,5.7854,54.8861,1,5.213605e-01,4.715835e-01,7.380000e-01,4.378717e-01,4.666142e-01,1.204500e+00
-0.041942,0.1886,0.2523,3.7882,14.8112,1,5.201010e-01,3.753241e-01,8.640000e-01,2.371617e-01,2.741095e-01,4.836000e+00
0.018267,0.1698,0.1285,1.0932,43.6220,1,5.556421e-01,4.593957e-01,9.075000e-01,2.402114e-01,2.976897e-01,1.441500e+01
-0.117041,0.1903,0.1240,1.0778,15.7952,1,5.230987e-01,3.771618e-01,8.160000e-01,1.899217e-01,2.295348e-01,6.477000e+00
-0.034916,0.3099,0.1415,5.0163,20.2726,1,5.132270e-01,3.676747e-01,5.370000e-01,2.178804e-01,2.565422e-01,2.845500e+00
-0.018567,0.2644,0.1416,4.6975,69.1060,1,5.445269e-01,5.081770e-01,7.965000e-01,4.264695e-01,4.929641e-01,1.696500e+00
-0.031175,0.3376,0.3374,2.2606,10.8252,1,5.060645e-01,3.261546e-01,4.410000e-01,9.577317e-02,1.136024e-01,6.009000e+00
-0.049231,0.2082,0.2739,4.3180,30.2231,1,5.283875e-01,4.425592e-01,9.495000e-01,3.841461e-01,4.211669e-01,2.322000e+00
-0.012558,0.2570,0.3301,4.0620,39.5405,1,5.356823e-01,4.235053e-01,6.990000e-01,2.914206e-01,3.424243e-01,3.144000e+00
-0.018662,0.1589,0.1826,4.6311,14.2733,1,5.198583e-01,3.816376e-01,9.345000e-01,2.258615e-01,2.680528e-01,5.872500e+00
-0.003944,0.2943,0.5861,4.2837,105.3905,1,5.635037e-01,5.210368e-01,7.005000e-01,4.283370e-01,4.967476e-01,1.752000e+00
-0.028554,0.2431,0.4637,1.7031,56.5622,1,5.522414e-01,4.639248e-01,7.590000e-01,3.340730e-01,3.952909e-01,3.184500e+00
-0.169250,0.3270,0.4427,3.7156,6.1339,1,5.061481e-01,2.724326e-01,5.655000e-01,2.210190e-01,1.964710e-01,2.853000e+00
0.017707,0.1248,0.4825,5.2092,30.9937,1,5.427982e-01,4.372971e-01,1.056000e+00,2.405331e-01,2.961374e-01,1.098150e+01
-0.041086,0.3020,0.2957,3.1333,21.2977,1,5.172480e-01,3.599519e-01,5.490000e-01,1.955919e-01,2.276668e-01,3.568500e+00
-0.028106,0.2092,0.1936,4.2838,60.7716,1,5.323706e-01,5.375466e-01,1.164000e+00,4.921774e-01,5.368110e-01,1.534500e+00
0.024129,0.2644,0.3035,5.2639,37.9879,1,5.294285e-01,3.964948e-01,6.405000e-01,1.671850e-01,2.069291e-01,1.055700e+01
-0.019894,0.3028,0.2550,3.6832,80.2896,1,5.482791e-01,4.866600e-01,6.465000e-01,3.914010e-01,4.555467e-01,1.692000e+00
-0.074689,0.2512,0.2439,1.2680,82.7034,1,5.575684e-01,5.317021e-01,8.550000e-01,4.488285e-01,5.184021e-01,1.789500e+00
-0.041661,0.2401,0.5041,1.1146,92.3746,1,5.708886e-01,5.416608e-01,8.685000e-01,4.416516e-01,5.186560e-01,2.248500e+00
-0.128524,0.3229,0.2760,1.6954,39.0138,1,5.272031e-01,3.975314e-01,5.370000e-01,2.853077e-01,3.247876e-01,2.037000e+00
-0.124290,0.2494,0.2327,1.2811,71.1831,1,5.416208e-01,5.258149e-01,9.330000e-01,4.729186e-01,5.224077e-01,1.464000e+00
-0.049422,0.1337,0.5616,1.6099,23.6910,1,5.392376e-01,4.139075e-01,1.050000e+00,2.774659e-01,3.214990e-01,5.797500e+00
-0.176665,0.2480,0.5027,1.4984,40.7422,1,5.277395e-01,4.436345e-01,9.285000e-01,4.350872e-01,4.373839e-01,1.653000e+00
0.013067,0.1080,0.5545,2.9362,59.9518,1,5.794514e-01,5.424275e-01,1.215000e+00,3.726628e-01,4.611426e-01,1.011150e+01
-0.031370,0.3293,0.3693,2.7351,5.7204,1,5.031479e-01,3.141512e-01,4.560000e-01,8.058603e-02,9.411098e-02,7.594500e+00
-0.063030,0.2323,0.4205,3.0302,50.7640,1,5.272639e-01,4.883200e-01,1.051500e+00,4.722279e-01,4.867428e-01,1.504500e+00
-0.006907,0.1458,0.1326,3.2573,19.9094,1,5.300841e-01,4.027376e-01,9.585000e-01,2.244342e-01,2.728172e-01,7.050000e+00
-0.020700,0.2825,0.3813,2.6492,77.3441,1,5.542513e-01,4.865593e-01,6.885000e-01,3.799442e-01,4.450367e-01,2.107500e+00
-0.135959,0.3379,0.3516,2.7940,18.4839,1,5.135609e-01,3.370703e-01,4.980000e-01,2.408480e-01,2.538051e-01,2.187000e+00
-0.014827,0.2857,0.4296,2.5472,25.8687,1,5.229250e-01,3.712909e-01,5.790000e-01,1.807008e-01,2.145666e-01,4.756500e+00
-0.090150,0.2102,0.2312,1.3602,35.9045,1,5.406248e-01,4.403797e-01,8.400000e-01,3.181396e-01,3.742362e-01,3.384000e+00
-0.005923,0.2853,0.1477,5.0885,123.2808,1,5.574062e-01,5.785264e-01,8.520000e-01,5.013730e-01,5.761420e-01,1.270500e+00
-0.020678,0.2234,0.5637,3.3915,57.5129,1,5.520604e-01,4.860815e-01,9.030000e-01,4.095898e-01,4.616107e-01,2.355000e+00
-0.014242,0.2095,0.1020,1.4845,127.8578,1,5.854965e-01,6.381142e-01,1.186500e+00,5.372495e-01,6.359396e-01,1.855500e+00
-0.003974,0.3280,0.2816,5.9676,23.7004,1,5.135919e-01,3.600780e-01,4.845000e-01,1.872438e-01,2.207256e-01,3.244500e+00
-0.017810,0.2909,0.4788,4.6289,9.5128,1,5.081102e-01,3.241239e-01,5.610000e-01,1.393222e-01,1.569052e-01,5.548500e+00
0.007216,0.1843,0.1079,4.0603,25.8840,1,5.320270e-01,4.088369e-01,8.475000e-01,2.200644e-01,2.696128e-01,6.805500e+00
-0.005765,0.2653,0.4055,4.4282,71.2702,1,5.537339e-01,4.884728e-01,7.395000e-01,3.836927e-01,4.490492e-01,2.263500e+00
-0.071523,0.3156,0.5041,5.5252,30.4725,1,5.017081e-01,3.871535e-01,7.845000e-01,4.414810e-01,3.856497e-01,1.114500e+00
-0.022507,0.3114,0.1076,3.5162,17.4400,1,5.112171e-01,3.542884e-01,5.100000e-01,1.540604e-01,1.867170e-01,4.302000e+00
-0.033407,0.2163,0.5182,3.7396,52.5602,1,5.404861e-01,4.902299e-01,1.035000e+00,4.533764e-01,4.839952e-01,1.857000e+00
-0.189695,0.1806,0.2166,1.2360,6.4657,1,5.108322e-01,3.345760e-01,8.400000e-01,1.406263e-01,1.647053e-01,8.553000e+00
-0.010887,0.1170,0.4250,4.3166,51.8529,1,5.573456e-01,5.434854e-01,1.420500e+00,4.748417e-01,5.370024e-01,2.673000e+00
-0.026067,0.2390,0.1602,5.8415,18.0359,1,5.164904e-01,3.832481e-01,7.320000e-01,2.521520e-01,2.946211e-01,3.511500e+00
-0.058595,0.2673,0.2806,4.8947,9.8616,1,5.085894e-01,3.346895e-01,6.540000e-01,2.034860e-01,2.243994e-01,3.909000e+00
-0.002441,0.3074,0.4514,4.8723,89.2752,1,5.538470e-01,4.859956e-01,6.225000e-01,3.779656e-01,4.429358e-01,1.899000e+00
0.002542,0.3382,0.1924,4.2350,120.9386,1,5.588929e-01,4.984179e-01,5.355000e-01,3.637287e-01,4.403222e-01,1.839000e+00
-0.010428,0.2588,0.1778,1.4229,136.4300,1,5.860120e-01,5.967021e-01,8.565000e-01,4.797963e-01,5.794159e-01,2.083500e+00
-0.014750,0.2534,0.2568,3.2614,79.7155,1,5.585004e-01,5.194427e-01,8.100000e-01,4.221079e-01,4.954674e-01,2.049000e+00
0.011961,0.1034,0.1526,4.9507,59.4023,1,5.786614e-01,5.479077e-01,1.248000e+00,3.900156e-01,4.817092e-01,7.600500e+00
-0.033768,0.2052,0.3911,2.8503,7.7657,1,5.104735e-01,3.330244e-01,7.710000e-01,1.334426e-01,1.549940e-01,8.745000e+00
-0.075076,0.3297,0.5624,3.2009,52.2969,1,5.277183e-01,4.139355e-01,6.150000e-01,3.959768e-01,3.982250e-01,1.302000e+00
-0.001643,0.1555,0.5922,2.1657,92.8999,1,5.897326e-01,6.056351e-01,1.245000e+00,4.942164e-01,5.918710e-01,3.048000e+00
-0.176584,0.1312,0.5947,1.1049,35.2509,1,5.335652e-01,4.790899e-01,1.471500e+00,4.694329e-01,4.766400e-01,2.295000e+00
-0.157303,0.3108,0.1769,2.6021,21.3981,1,5.161508e-01,3.770858e-01,5.685000e-01,2.784267e-01,3.112007e-01,2.068500e+00
-0.130045,0.2663,0.5904,1.6222,7.7556,1,5.097949e-01,3.067708e-01,6.405000e-01,1.345684e-01,1.449606e-01,6.558000e+00
0.006152,0.3357,0.2515,4.1580,20.7273,1,5.109615e-01,3.507349e-01,4.515000e-01,1.313486e-01,1.590369e-01,4.767000e+00
-0.103761,0.3062,0.4545,1.2717,66.7045,1,5.447612e-01,4.516873e-01,6.210000e-01,3.631415e-01,4.106390e-01,1.825500e+00
-0.002695,0.3026,0.2643,2.1417,123.6970,1,5.720641e-01,5.323702e-01,6.450000e-01,3.985205e-01,4.836936e-01,2.224500e+00
-0.015175,0.2560,0.4183,1.0278,67.7952,1,5.581572e-01,4.738813e-01,7.065000e-01,3.092551e-01,3.762379e-01,3.999000e+00
-0.027387,0.1752,0.5406,2.1534,29.7452,1,5.406167e-01,4.219459e-01,9.225000e-01,2.833167e-01,3.307740e-01,4.923000e+00
-0.016986,0.2701,0.5001,1.7048,43.3235,1,5.391055e-01,4.156745e-01,6.390000e-01,2.415389e-01,2.892177e-01,4.230000e+00
-0.003343,0.3213,0.5915,4.5339,68.7220,1,5.431769e-01,4.369778e-01,5.490000e-01,3.115820e-01,3.621755e-01,2.200500e+00
-0.014707,0.3225,0.5440,3.7304,80.7946,1,5.473411e-01,4.590406e-01,5.760000e-01,3.604837e-01,4.127692e-01,1.765500e+00
-0.095741,0.3006,0.3880,1.0576,38.0852,1,5.315873e-01,3.935248e-01,5.640000e-01,2.331785e-01,2.743265e-01,3.276000e+00
0.013435,0.3320,0.4870,5.6333,117.0335,1,5.571303e-01,4.885472e-01,5.385000e-01,3.199171e-01,3.925281e-01,2.923500e+00
-0.022868,0.2968,0.2030,1.7442,60.4447,1,5.444208e-01,4.413040e-01,5.895000e-01,2.811834e-01,3.403796e-01,3.003000e+00
0.014157,0.2982,0.5981,1.4905,117.3613,1,5.730773e-01,5.162439e-01,6.240000e-01,3.308769e-01,4.095998e-01,5.469000e+00
-0.083825,0.2305,0.4059,4.5420,24.7078,1,5.010186e-01,4.208296e-01,1.134000e+00,4.557325e-01,4.201166e-01,1.501500e+00
-0.012385,0.1820,0.2458,2.1689,34.6875,1,5.441277e-01,4.382599e-01,8.835000e-01,2.757476e-01,3.335662e-01,5.286000e+00
-0.063598,0.2340,0.2857,1.2667,78.2068,1,5.606734e-01,5.308035e-01,8.955000e-01,4.421347e-01,5.138085e-01,2.044500e+00
-0.041585,0.3038,0.4641,4.4734,66.3035,1,5.233636e-01,4.749266e-01,7.920000e-01,4.674363e-01,4.733117e-01,1.113000e+00
-0.093781,0.2578,0.5332,3.4631,32.8913,1,5.077563e-01,4.208836e-01,1.021500e+00,4.600425e-01,4.200454e-01,1.372500e+00
-0.037506,0.2518,0.1292,2.7208,23.3770,1,5.233989e-01,3.873583e-01,6.720000e-01,2.187580e-01,2.631009e-01,4.198500e+00
0.015058,0.1781,0.4825,1.3728,20.4480,1,5.284377e-01,3.865043e-01,8.340000e-01,1.424633e-01,1.752315e-01,1.418850e+01
0.010154,0.1293,0.4073,3.7018,66.4424,1,5.815218e-01,5.530961e-01,1.159500e+00,4.014499e-01,4.935777e-01,6.052500e+00
-0.002256,0.2244,0.3648,5.6010,74.5152,1,5.597185e-01,5.305306e-01,9.315000e-01,4.415722e-01,5.134291e-01,2.175000e+00
0.008338,0.1148,0.3686,4.1299,8.3282,1,5.143886e-01,3.541055e-01,1.008000e+00,1.360199e-01,1.637580e-01,1.347600e+01
-0.113899,0.2695,0.4465,1.2503,42.9086,1,5.385493e-01,4.231235e-01,6.900000e-01,3.185080e-01,3.614441e-01,2.589000e+00
-0.025671,0.1671,0.2151,1.0193,106.6163,1,5.857492e-01,6.338894e-01,1.351500e+00,5.348567e-01,6.313871e-01,2.185500e+00
0.000379,0.2708,0.3758,3.9270,6.7699,1,5.052758e-01,3.280049e-01,5.865000e-01,9.757269e-02,1.158306e-01,9.258000e+00
-0.011600,0.2138,0.4363,4.2497,60.5568,1,5.542442e-01,5.040854e-01,9.420000e-01,4.212808e-01,4.826644e-01,2.356500e+00
-0.032469,0.2620,0.4488,2.3279,94.8454,1,5.577496e-01,5.423225e-01,8.790000e-01,4.766810e-01,5.361702e-01,1.548000e+00
0.005976,0.2945,0.1798,4.5535,48.3940,1,5.349286e-01,4.195682e-01,5.805000e-01,2.450913e-01,2.983562e-01,3.553500e+00
0.000984,0.2468,0.1818,1.1775,85.0283,1,5.704030e-01,5.124209e-01,7.545000e-01,3.477617e-01,4.278300e-01,4.228500e+00
-0.076205,0.2512,0.4927,1.9700,64.1154,1,5.417680e-01,4.956470e-01,9.150000e-01,4.582081e-01,4.900675e-01,1.581000e+00
-0.046961,0.2881,0.1421,3.0469,29.1066,1,5.237486e-01,3.938537e-01,5.970000e-01,2.465830e-01,2.928996e-01,2.949000e+00
-0.072868,0.2343,0.2161,1.3141,79.6706,1,5.572806e-01,5.410917e-01,9.315000e-01,4.616130e-01,5.315122e-01,1.810500e+00
0.005832,0.1466,0.5794,1.8408,16.6901,1,5.278888e-01,3.809758e-01,9.210000e-01,1.558128e-01,1.891988e-01,1.237500e+01
-0.062658,0.1450,0.2868,5.4785,7.8580,1,5.120045e-01,3.515301e-01,1.069500e+00,2.643583e-01,2.827674e-01,4.795500e+00
-0.013490,0.3345,0.3371,2.4396,109.0910,1,5.563461e-01,4.870183e-01,5.430000e-01,3.615205e-01,4.312154e-01,1.798500e+00
0.002447,0.2654,0.5675,2.1076,21.5501,1,5.219646e-01,3.660435e-01,6.105000e-01,1.411516e-01,1.701305e-01,7.552500e+00
-0.077470,0.3474,0.3586,3.4172,7.9928,1,5.042654e-01,3.061611e-01,4.365000e-01,1.293974e-01,1.419031e-01,3.993000e+00
-0.125788,0.2339,0.1858,1.1082,9.0310,1,5.117016e-01,3.395512e-01,6.825000e-01,1.209418e-01,1.452672e-01,8.239500e+00
-0.006087,0.2652,0.1492,2.2112,83.7748,1,5.629962e-01,5.050612e-01,7.170000e-01,3.654058e-01,4.441362e-01,2.829000e+00
-0.050972,0.1144,0.1115,1.9632,23.6435,1,5.384168e-01,4.370819e-01,1.108500e+00,2.984422e-01,3.580050e-01,5.269500e+00
-0.074413,0.2054,0.5873,5.8921,7.5319,1,5.111943e-01,3.022902e-01,1.050000e+00,3.153271e-01,2.698376e-01,3.432000e+00
-0.130665,0.3179,0.4737,5.3732,12.7085,1,4.759270e-01,3.241895e-01,9.345000e-01,4.530143e-01,3.241217e-01,1.069500e+00
-0.007876,0.2272,0.4499,3.3636,93.4364,1,5.695710e-01,5.617875e-01,9.705000e-01,4.742621e-01,5.510784e-01,2.008500e+00
-0.014860,0.2085,0.4567,3.3936,17.5632,1,5.226345e-01,3.701719e-01,7.830000e-01,1.991717e-01,2.325603e-01,5.989500e+00
-0.074685,0.2466,0.5968,2.9347,43.2722,1,5.269505e-01,4.469682e-01,9.705000e-01,4.486541e-01,4.430128e-01,1.596000e+00
-0.014197,0.2792,0.5866,2.9917,82.9886,1,5.579927e-01,4.947879e-01,7.155000e-01,3.979940e-01,4.600971e-01,2.059500e+00
-0.063460,0.3481,0.3360,3.8383,26.3161,1,5.158147e-01,3.552674e-01,4.650000e-01,2.397291e-01,2.642115e-01,2.056500e+00
-0.186233,0.1807,0.1893,1.6462,11.9002,1,5.187494e-01,3.699151e-01,8.895000e-01,2.375484e-01,2.727501e-01,4.746000e+00
-0.082690,0.2603,0.1160,1.7986,59.0052,1,5.437759e-01,4.883129e-01,7.680000e-01,3.975328e-01,4.629512e-01,1.897500e+00
-0.031701,0.1676,0.5911,4.7650,19.6295,1,5.286105e-01,3.890939e-01,1.032000e+00,3.212235e-01,3.400566e-01,3.786000e+00
0.013725,0.2288,0.3679,3.4555,21.3502,1,5.235679e-01,3.781114e-01,7.020000e-01,1.562330e-01,1.905647e-01,8.451000e+00
-0.139480,0.3442,0.2149,5.2768,11.6741,1,5.048935e-01,3.372986e-01,5.160000e-01,2.908486e-01,2.917825e-01,1.606500e+00
-0.187774,0.1023,0.2074,1.4195,14.3340,1,5.268995e-01,4.042955e-01,1.186500e+00,2.991538e-01,3.412467e-01,4.854000e+00
-0.031351,0.3051,0.2679,4.4278,67.5655,1,5.368653e-01,4.756711e-01,6.705000e-01,4.102961e-01,4.590083e-01,1.420500e+00
-0.116390,0.2411,0.2029,5.1507,12.0723,1,5.079527e-01,3.791000e-01,8.520000e-01,3.470180e-01,3.553246e-01,2.161500e+00
0.036141,0.3169,0.5360,4.4299,19.0719,1,5.071838e-01,3.338706e-01,5.010000e-01,7.458150e-02,9.244019e-02,2.248500e+01
-0.017616,0.2484,0.3399,4.3674,21.7420,1,5.220504e-01,3.776445e-01,6.930000e-01,2.278739e-01,2.649443e-01,4.113000e+00
-0.039211,0.3034,0.3150,3.2371,75.5314,1,5.426716e-01,4.844560e-01,6.765000e-01,4.158123e-01,4.671251e-01,1.456500e+00
-0.025287,0.2261,0.2460,2.8761,38.5399,1,5.399409e-01,4.379264e-01,7.875000e-01,3.073847e-01,3.640228e-01,3.399000e+00
-0.005808,0.3330,0.1019,1.6730,14.0055,1,5.088120e-01,3.379926e-01,4.455000e-01,8.311266e-02,1.022951e-01,7.729500e+00
-0.019775,0.2062,0.3794,4.6178,45.1674,1,5.431413e-01,4.750313e-01,9.555000e-01,4.020702e-01,4.524213e-01,2.413500e+00
-0.197010,0.2935,0.3065,2.4299,33.0228,1,4.943227e-01,4.325962e-01,8.925000e-01,4.651670e-01,4.324021e-01,1.057500e+00
0.012395,0.1833,0.5290,1.0639,10.7779,1,5.163536e-01,3.516148e-01,7.965000e-01,8.687519e-02,1.065422e-01,1.990500e+01
0.014027,0.1594,0.1227,1.5265,60.7743,1,5.723170e-01,5.132406e-01,9.945000e-01,3.268146e-01,4.048015e-01,9.916500e+00
-0.091198,0.2734,0.2306,2.3769,17.4993,1,5.171435e-01,3.622315e-01,6.255000e-01,2.117451e-01,2.450246e-01,3.681000e+00
-0.136417,0.2434,0.2948,1.5529,6.9842,1,5.088104e-01,3.242374e-01,6.735000e-01,1.256853e-01,1.451764e-01,7.425000e+00
0.013730,0.3183,0.4614,5.2125,6.5550,1,5.019857e-01,3.279112e-01,4.755000e-01,8.920022e-02,1.058491e-01,8.241000e+00
-0.113876,0.2952,0.3732,2.6509,14.7510,1,5.145242e-01,3.371446e-01,5.910000e-01,2.177267e-01,2.351625e-01,3.210000e+00
-0.014746,0.2750,0.5093,1.3227,133.4654,1,5.819694e-01,5.731746e-01,7.815000e-01,4.600624e-01,5.504012e-01,2.038500e+00
-0.010831,0.2963,0.2856,2.1826,127.7871,1,5.722677e-01,5.504270e-01,6.990000e-01,4.386937e-01,5.243005e-01,1.810500e+00
-0.113161,0.2301,0.2114,1.3629,20.8808,1,5.250921e-01,3.840229e-01,7.335000e-01,2.246424e-01,2.656949e-01,4.474500e+00
-0.024432,0.3053,0.1875,2.8347,89.0630,1,5.520464e-01,4.974794e-01,6.390000e-01,3.937747e-01,4.643536e-01,1.704000e+00
-0.033105,0.1591,0.2132,1.3662,17.4241,1,5.272921e-01,3.848114e-01,9.000000e-01,1.821993e-01,2.214317e-01,8.692500e+00
-0.055551,0.3361,0.4177,4.1759,56.0362,1,5.266937e-01,4.283590e-01,5.880000e-01,3.954695e-01,4.123468e-01,1.222500e+00
-0.005136,0.1390,0.2526,1.6546,68.0996,1,5.790508e-01,5.561509e-01,1.161000e+00,4.261825e-01,5.177402e-01,4.182000e+00
-0.005668,0.2141,0.1058,4.7553,22.9305,1,5.245231e-01,3.976572e-01,7.755000e-01,2.312796e-01,2.800530e-01,4.855500e+00
0.015964,0.1569,0.2358,2.5967,23.0305,1,5.323802e-01,4.019513e-01,9.090000e-01,1.783146e-01,2.196755e-01,1.174500e+01
-0.001890,0.3213,0.3755,2.7380,58.4207,1,5.386690e-01,4.187178e-01,5.175000e-01,2.423092e-01,2.923909e-01,3.157500e+00
-0.147037,0.1683,0.5415,2.6760,12.5152,1,5.185264e-01,3.547304e-01,1.162500e+00,3.515136e-01,3.300775e-01,3.241500e+00
-0.073304,0.3339,0.4048,1.5172,29.1632,1,5.204528e-01,3.603813e-01,4.725000e-01,1.809220e-01,2.113307e-01,3.339000e+00
0.002805,0.2019,0.1542,2.9987,88.8238,1,5.791270e-01,5.621896e-01,9.660000e-01,4.331104e-01,5.272435e-01,3.226500e+00
-0.012631,0.3451,0.5521,2.1742,20.4785,1,5.134850e-01,3.409511e-01,4.290000e-01,1.171189e-01,1.385773e-01,5.017500e+00
-0.053927,0.1248,0.4737,1.5069,35.1389,1,5.516526e-01,4.679538e-01,1.153500e+00,3.620853e-01,4.196313e-01,4.234500e+00
0.029688,0.3116,0.2623,3.9916,24.0073,1,5.135703e-01,3.541662e-01,5.070000e-01,1.012386e-01,1.252090e-01,1.112100e+01
-0.094068,0.3487,0.4202,2.1470,35.3780,1,5.221978e-01,3.667477e-01,4.650000e-01,2.462060e-01,2.735470e-01,2.071500e+00
-0.074972,0.2571,0.1526,1.2775,81.2171,1,5.570236e-01,5.259865e-01,8.115000e-01,4.341396e-01,5.079224e-01,1.837500e+00
-0.014546,0.1930,0.2323,5.6046,59.8003,1,5.375893e-01,5.407663e-01,1.213500e+00,4.901986e-01,5.395500e-01,1.698000e+00
-0.176387,0.2859,0.5628,1.6489,11.3200,1,5.138076e-01,3.119800e-01,6.180000e-01,1.875528e-01,1.941020e-01,4.182000e+00
-0.046788,0.1694,0.3830,2.8800,40.9685,1,5.429272e-01,4.842723e-01,1.125000e+00,4.248829e-01,4.700878e-01,2.487000e+00
-0.008059,0.1991,0.4824,3.6527,84.5693,1,5.672903e-01,5.682397e-01,1.116000e+00,4.901108e-01,5.621750e-01,2.043000e+00
-0.005453,0.2842,0.3311,4.1377,111.5003,1,5.647395e-01,5.469045e-01,7.605000e-01,4.544037e-01,5.317257e-01,1.648500e+00
-0.113920,0.2833,0.3144,3.1886,11.6618,1,5.120829e-01,3.338009e-01,6.240000e-01,2.191444e-01,2.357685e-01,3.331500e+00
-0.002794,0.1012,0.5427,5.3617,60.5938,1,5.621766e-01,5.790736e-01,1.654500e+00,5.141438e-01,5.774767e-01,2.476500e+00
0.010992,0.2405,0.4428,5.5285,99.6794,1,5.759617e-01,5.472731e-01,8.220000e-01,3.970895e-01,4.875507e-01,3.825000e+00
-0.003033,0.1686,0.2340,1.0366,84.6788,1,5.861837e-01,5.714691e-01,1.066500e+00,4.310552e-01,5.282916e-01,4.311000e+00
-0.028849,0.1591,0.1176,1.3316,49.7322,1,5.605633e-01,4.984232e-01,1.015500e+00,3.616114e-01,4.384130e-01,4.224000e+00
-0.090999,0.1091,0.2108,4.0523,16.8249,1,5.151021e-01,4.443301e-01,1.431000e+00,4.178362e-01,4.373656e-01,2.661000e+00
-0.050750,0.1983,0.2717,2.2334,41.5292,1,5.447773e-01,4.660661e-01,9.240000e-01,3.680464e-01,4.263907e-01,2.896500e+00
-0.058247,0.3394,0.5324,3.3188,87.6184,1,5.225358e-01,4.766748e-01,6.915000e-01,4.785941e-01,4.758706e-01,8.940000e-01
